text,label
[拥抱]李想  王俊凯[超话]   王俊凯电影749局   从开始到未来，只为王俊凯  我的-TFBOYS-王俊凯[音乐]    醒着-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,0
12  不愿让你一个人_K 电竞小可爱呀 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
转发微博 ,0
不愧是深深 连?气体都那么那么好听 [打call][打call] ,1
[鼓掌][鼓掌]小波  王俊凯[超话]   王俊凯英文新歌   对你的未来，我始终期待  Ain't Got No Love-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
如你所愿，老大 ,0
  嘉爺嘛12138 金晨张含韵王霏霏[微笑]  星河慎南 王霏霏祭天了？？？ ,0
[摊手]《王俊凯-圆梦一代》  王俊凯[超话]   王俊凯英文新歌   对你的未来，我始终期待  Ain't Got No Love-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
转发微博 ,0
[舔屏]  鼠年大吉1121 转发微博 ,1
阿朵太Queen了吧[可爱] ,0
确认过眼神就是神仙代言人吗？ ,0
喝一杯 ,1
[兔子]  用户7472381350会飞的鱼 转发微博 ,0
转发微博 ,0
30  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
不要在奋斗的年龄选择安逸  ,0
  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
转发微博 ,0
[憧憬][憧憬][憧憬] ,0
真是好厉害 ,0
  MagicRice_ [憧憬][憧憬]  周深工作室 今晚8 00，   乘风破浪的姐姐 成团之夜，看姐姐们乘风破浪，slay全场  ,1
转发微博 ,0
[鼓掌]  计和的美丽家园宜2018 转发微博 ,0
啊啊啊啊啊啊啊啊[泪][泪][泪][泪] ,0
  多爱wjk一秒的Lei  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[打call] ,0
4  不愿让你一个人_K 电竞小可爱呀 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
偷偷说一句 我哥这鞋跟得五厘米吧[doge] ,0
这才叫真性情OK？ ,0
[来][大毛略略][星星] ,0
因為嗰陣D球賽全部停晒，我由6月第一集初集結已經睇，之後愛上了，因為我的直覺向我説呢個節目會爆硬和火硬    任彦臻 爆肯定是爆了，节目也算是今年现象级的 总之第一次追选秀，看这个节目不亏，认识了这么多宝藏姐姐 第二季肯定不看了，团综好好搞，我可以考虑下[二哈] ,0
 李宇春[超话]  李宇春无价之姐首秀    李宇春吧微博  李宇春姐姐们开场走秀好像维密  李宇春无价之姐首秀  李宇春[超话]  今晚舞台上的李宇春有点儿忙[二哈] ,1
  MagicRice_ [憧憬][亲亲]  藕花深处沉醉不知归路 哇 超级期待周深和姐姐一起合作[太开 ] 卡布叻_周深 ??? ,1
1  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
u1s1 演唱会即视感[笑cry] ,0
 脱口秀大会冠军王勉  王勉 世界以痛吻你你扇它巴掌啊 实至名归啊 王勉一开口，我就想笑 每个梗都好真实 哈哈哈哈哈，可笑又可怜 不打扰是我的温柔，我这该死的温柔 [哈哈][哈哈][哈哈][哈哈][哈哈][哈哈] ??,0
反正阿朵slay 阿朵solo ,0
  狂野男孩说rap我来  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
jg  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 王俊凯是电竞男主吧  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
8  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
[哼][哼]ddd  -哒哒-DADA  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛  / 周杰伦王俊凯代言lol  恭英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
  我知道你全都知道M  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
转发微博 ,0
[允悲]mmm  大小姐0921  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
n  大力水手YIYI    王俊凯的水星螃凯队   王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
 蔡徐坤  [赞]  蔡徐坤数据站 转数不够，见转x3??  蔡徐坤数据站  蔡徐坤新歌情人   蔡徐坤情人舞台  和原创音乐人 蔡徐坤 一起乘风破浪～?? ??，期待姐姐们成团夜的精彩表演[羞嗒嗒] ,1
转发微博 ,1
转发微博 ,1
[憧憬]  用户7472381350会飞的鱼 转发微博 ,0
  August_babygirl：【超清】20200904-蔡徐坤《情人》-乘风破浪的姐姐成团之夜cut【MGTV直播源】 啊啊啊改编版好好听   这编舞我血槽空了啊啊啊    这套好贵  直播好清楚我都看清肌肤纹理了 乘风破浪的姐姐成团之夜节目单  蔡徐坤 cxk 巨C 蔡徐坤新单情人  http  t cn/A64fI6hK ? ,1
36  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
[污]  水瓶座的思多欢 转发微博 ,1
49  喜欢凯的眼眸 49  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
 姐姐成团之夜嘉宾阵容  蔡徐坤成团夜见证官 [鼓掌][鼓掌][鼓掌][鼓掌]《乘风破浪的姐姐》官宣成团夜嘉宾， 蔡徐坤  孙坚   陈赫  尹正  卡布叻_周深  阿云嘎Musical《八佰》剧组 梁静  李晨  张宥浩 乐华七子 YH_NEXT_OFFICIAL   张杰 加盟 ???[ ][ ][ ] ??,0
1  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
  多爱wjk一秒的Lei  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
  多爱wjk一秒的Lei  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
我来期待一下 ,0
转发微博 ,0
湖人总冠军    ,0
10  不愿让你一个人_K 电竞小可爱呀 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
转发微博 ,0
[好爱哦]  夏初小可爱丶  万茜优家画报封面  万茜美人肩  万茜 ,1
hgg  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 王俊凯是电竞男主吧  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
转发微博 ,0
太稳了叭，神仙肺活量，去年看演唱会，张杰一个人唱跳三个半小时没喝水[摊手] ,0
46  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
[酷][酷]bbb  俊凯的小螃蟹莉莉  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
转发微博 ,1
 张杰嗓子怎么了  害 阿杰嗨过头耳返断了而已[doge] ,0
终于又迎来了有坤坤的星期五[鼓掌]哥哥冲鸭  [ ] 蔡徐坤 姐姐成团之夜嘉宾阵容  ,0
[小黄人坏笑][笑而不语] ,1
转发微博 ,1
[抓狂][抓狂]ccc  一只不开 的刺猬  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛   周杰伦王俊凯代言lol  是英雄联盟中国区品牌代言人王俊凯  Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[兔子]  用户7472381350会飞的鱼 转发微博 ,1
 李现ing 我永远支持你 我们一起拿下 明星势力榜  第一名  ,0
[微笑][微笑]xxx  俊凯的小螃蟹莉莉  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
马住  ,0
手机壳是啥 有姐妹看出来了吗[羞嗒嗒] ,0
1  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
 王俊凯微吧  王俊凯英雄联盟中国区品牌代言人  拥抱21岁的王俊凯  王俊凯[超话]  感谢分享， TFBOYS-王俊凯 试玩灵能特工至臻EZ，快去解锁代言人同款灵能特工皮肤吧[打call] Beautiful-TFBOYS-王俊凯[音乐]  ,1
王勉是真的有梗 太好玩的了  ,0
[羞嗒嗒]  蔡徐坤工作室 《情人》乘风破浪，成团尽情飞扬 原创音乐制作人 蔡徐坤 首任 乘风破浪的姐姐 “成团夜见证官”，一起乘风破浪吧[憧憬]http  t cn/A64tKrrm  20 00成团之夜湖南娱乐频道&芒果TV现场同步直播  ,0
转发微博 ,0
转发微博 ,0
转发微博 ,0
转发微博 ,0
22  喜欢凯的眼眸 49  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
转发微博 ,0
姐姐们好优秀，舞台上真的是太棒了，为你们疯狂打Call  ,0
42  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
[舔屏]  貓咪奶茶工  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[可怜]  用户7472381350会飞的鱼 转发微博 ,0
[嘘]《王俊凯-安静》  王俊凯[超话]   王俊凯英文新歌   对你的未来，我始终期待  Ain't Got No Love-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
1  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
? ,0
转发微博 ,1
27  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
转发微博 ,1
h  大力水手YIYI    王俊凯的水星螃凯队   王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
转发微博 ,0
姐姐要加油，我们支持你 ,0
太震撼了 for you ,0
38  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
期待[haha][haha]  思思想养一只猫 《情人》乘风破浪，成团尽情飞扬 蔡徐坤成团夜见证官  [ ] 蔡徐坤助阵乘风破浪的姐姐成团夜  ,0
  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[右哼哼][右哼哼]vvv  一只不开 的刺猬  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛   周杰伦王俊凯代言lol  是英雄联盟中国区品牌代言人王俊凯  Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[哈哈]xxx  -哒哒-DADA  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛  / 周杰伦王俊凯代言lol  恭英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
转发微博 ,0
转发微博 ,0
好高级  ,0
jg  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 王俊凯是电竞男主吧  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
[爱你][爱你]xxx  大小姐0921  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
[抓狂][抓狂]sss  俊凯的小螃蟹莉莉  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
李现太帅了 ,0
  王俊凯的首席歌迷   王俊凯的秋名山车神队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
13  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
[太开 ]aaa  -哒哒-DADA  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛  / 周杰伦王俊凯代言lol  恭英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
  多爱wjk一秒的Lei  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
  嵩嵩是底线  王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
转发微博 ,0
21  喜欢凯的眼眸 49  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
[泪][泪][泪] ,0
  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
23  喜欢凯的眼眸 49  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
太燃了 ,0
李宇春最终还是没有逃过无价之姐[作揖] ,0
卧槽 ,0
我参与了 微博综艺 发起的投票【你最期待谁的表现呢？】，我投给了“蔡徐坤”这个选项，你也快来表态吧~ ,0
22  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
hgb  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
gn  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 王俊凯是电竞男主吧  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
[音乐][ ]金钱这种东西，只要能解决个人的生活就行，若是过多了，它会成为遏制人类才能的祸害  诺贝尔[赞][可爱] ,1
hbh  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
转发微博 ,0
9  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
[泪]? ,0
9  不愿让你一个人_K 电竞小可爱呀 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
  TFBOYS微吧  王俊凯[超话]  TFBOYS[超话]  恭喜王俊凯成为英雄联盟中国区代言人[打call]英雄无畏，问鼎巅峰，期待小凯和英雄联盟未来的更多合作[憧憬] ,0
  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
0  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
gh  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 王俊凯是电竞男主吧  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
回忆那场婚姻生活，她觉得两个人干得挺漂亮  该干的都干了，特别尽兴    尽兴 ，对她太重要了  他也是那样的一个人，我也是这样的一个人，我觉得这种情感质量 密度和质感都有，想起这一趟来，没白走   ,0
老冠军密了[awsl]  湖人中文网 【总冠军福利】转发我这条微博，11月7日从关注我的冠军蜜中抽一位送出拇指相机GO 一部[喵喵] http  t cn/A6GPKtRZps：新品瞧着也不错哦～  ,0
加油，还有我们支持你 ,0
转发微博 ,0
[跪了][跪了]vvv  -哒哒-DADA  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛  / 周杰伦王俊凯代言lol  恭英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
hhu  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
n  大力水手YIYI    王俊凯的水星螃凯队   王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
  不是那个离合  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[思考]  用户7472381350会飞的鱼 转发微博 ,1
转发微博 ,0
 湖人总冠军 恭喜恭喜  湖人总冠军    ??,0
转发微博 ,0
  皮肤医生简丹 mark 睡觉 晚安，明天居然要上班[伤 ] ,0
[挤眼][挤眼]bbb  -哒哒-DADA  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛  / 周杰伦王俊凯代言lol  恭英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
转发微博 ,0
[嘘]aaa  大小姐0921  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
[ ]  用户7472381350会飞的鱼 转发微博 ,1
哈哈哈，被比自己小的人叫妈妈爱你是什么感受[允悲][允悲][允悲][允悲] ,0
  每天离李宇春音乐近一点  李宇春姐姐们开场走秀好像维密  无价之姐的开场秀太燃了  李宇春 今天造型好飒[给你小  ] 乘风破浪的姐姐成团夜  ,1
好漂亮的项链啊  想要  想要   acynthia0218  海外生米_Vian  肚皮下的藻荇  蕙 0121  孤岛的小花酱  今天找到代码了吗 ,0
喜欢这样的激情感呢？ ,0
期待张杰  星运糖罐 转发+??  张老师在线教你做人 期待张杰超强live助攻成团，祝所有喜欢的姐姐都成团顺利[打call] ,0
[泪][抱抱]欧耶 这个不错，就要这个了[耶] ,1
25  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
6  不愿让你一个人_K 电竞小可爱呀 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
 乘风破浪的姐姐成团之夜 就这？ http  t cn/R2WxulK ??成都 大邑县,0
[哈欠][蛋糕]看的我激动得不知道怎么说了[晕] ,0
1  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[嘻嘻]mmm  -哒哒-DADA  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛  / 周杰伦王俊凯代言lol  恭英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
请到了那就恭喜节目组啦[太开 ]  李宇春疯狂工作室  李宇春[超话]  三十而骊，这个夏天用汗水与泪水铸就的所有无价之姐们，请永远自信明亮 http  t cn/A64Vma33 ，和主题曲创意总监 X大使 李宇春 一起乘风破浪  ,0
啊啊啊啊啊啊次元壁破了  毛不易 祝贺我的东北老乡勉勉拿到冠军，对此我只想说：你也选对了综艺 [doge]希望你再接再厉，搞完脱口秀尽情霍霍音乐界 脱口秀大会  ,0
备忘录? ??,0
转发微博 ,0
  多爱wjk一秒的Lei  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
1  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[ ][ ] ,0
转发微博 ,0
[坏笑][坏笑]zzz  大小姐0921  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
