label,标题／微博内容,信息属性,原创/转发,发布日期,原微博内容,认证类型,地域,城市,性别,全文内容,粉丝数,微博数,转,评,赞,话题,微博情绪,精准地域,中图地址,MD5-作者ID,MD5-mid,MD5-根微博mid,MD5-根微博用户UID,MD5-父微博ID,MD5-父微博用户ID
,ヾ(≧O≦)〃好带感！ ,敏感,转发,7/2/2020 3:20,@吐槽小天才 昨天，腾讯状告老干妈欠千万广告费并申请冻结老干妈资产1600多万，老干妈回应称腾讯遭遇诈骗并报警。经查，#3人伪造老干妈印章与腾讯签合同#已被刑拘。。话说，老干妈从不打广告，腾讯签了千万广告合同，都不核实一下吗？人家从来不打广告，为什么不明不白就和你合作呢？ ??,普通,广东,云浮,男,ヾ(≧O≦)〃好带感！ 【原微博】 @吐槽小天才 昨天，腾讯状告老干妈欠千万广告费并申请冻结老干妈资产1600多万，老干妈回应称腾讯遭遇诈骗并报警。经查，#3人伪造老干妈印章与腾讯签合同#已被刑拘。。话说，老干妈从不打广告，腾讯签了千万广告合同，都不核实一下吗？人家从来不打广告，为什么不明不白就和你合作呢？ ??,0,366,0,0,0,3人伪造老干妈印章与腾讯签合同,喜悦,其他,"[http://wx1.sinaimg.cn/bmiddle/6d3a2603gy1ggbhz2ak3kj20c80gvq4b.jpg""]""",8d4520adf8b14b9a6b4621f2359de899,a8e0562d91d383b92b4abe22dc5f203f,47f94bb3a0b56eb9c9b143391e5e6439,ea0e65ff11466eaf0648959ebd6bde3d,47f94bb3a0b56eb9c9b143391e5e6439,ea0e65ff11466eaf0648959ebd6bde3d
,转发微博 ,敏感,转发,7/2/2020 22:47,@澎湃新闻 #近年来萝卜章事件频发#【“萝卜章”事件非个例，律师：犯罪成本低】贵阳警方通报，3人伪造老干妈印章与腾讯签合同。澎湃新闻搜索发现，近年来发生过多次“萝卜章”事件。律师曾智红认为，犯罪成本低是造成伪造公章案件频发的原因之一。http://t.cn/A6yZaw38 http://t.cn/A6yZawB9 ??,普通,河南, ,女,转发微博 【原微博】 @澎湃新闻 #近年来萝卜章事件频发#【“萝卜章”事件非个例，律师：犯罪成本低】贵阳警方通报，3人伪造老干妈印章与腾讯签合同。澎湃新闻搜索发现，近年来发生过多次“萝卜章”事件。律师曾智红认为，犯罪成本低是造成伪造公章案件频发的原因之一。http://t.cn/A6yZaw38 http://t.cn/A6yZawB9 ??,0,62,0,0,0,近年来萝卜章事件频发,愤怒,"贵州省,贵州,贵阳,贵阳市", ,8d3882d37e61848354498e135ad90322,fde58af5d134f35d9f518c17f6b1a0fe,c5d30204ca6a173883bc5b8f0fe7d194,c7d207133d5343995b0e98e22a6edc7d,c5d30204ca6a173883bc5b8f0fe7d194,c7d207133d5343995b0e98e22a6edc7d
,转发微博 ,敏感,转发,7/2/2020 23:27,@澎湃新闻 #近年来萝卜章事件频发#【“萝卜章”事件非个例，律师：犯罪成本低】贵阳警方通报，3人伪造老干妈印章与腾讯签合同。澎湃新闻搜索发现，近年来发生过多次“萝卜章”事件。律师曾智红认为，犯罪成本低是造成伪造公章案件频发的原因之一。http://t.cn/A6yZaw38 http://t.cn/A6yZawB9 ??,普通,河南, ,女,转发微博 【原微博】 @澎湃新闻 #近年来萝卜章事件频发#【“萝卜章”事件非个例，律师：犯罪成本低】贵阳警方通报，3人伪造老干妈印章与腾讯签合同。澎湃新闻搜索发现，近年来发生过多次“萝卜章”事件。律师曾智红认为，犯罪成本低是造成伪造公章案件频发的原因之一。http://t.cn/A6yZaw38 http://t.cn/A6yZawB9 ??,0,62,0,0,0,近年来萝卜章事件频发,愤怒,"贵州省,贵州,贵阳,贵阳市", ,8d3882d37e61848354498e135ad90322,9194b8cea8aa5351a2e8b8943d54f04e,c5d30204ca6a173883bc5b8f0fe7d194,c7d207133d5343995b0e98e22a6edc7d,c5d30204ca6a173883bc5b8f0fe7d194,c7d207133d5343995b0e98e22a6edc7d
,[心]//@用户7472381350会飞的鱼:转发微博 ,非敏感,转发,11/12/2020 0:31,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,普通,黑龙江, ,男,[心]//@用户7472381350会飞的鱼:转发微博 【原微博】 @天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,0,2291,0,0,0,天猫双十一成交总额4982亿,悲伤,其他,"[http://wx4.sinaimg.cn/bmiddle/007pJX2Yly1gklofvizlwj30ku0lido6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007pJX2Yly1gklq0kw22xj30ku1pqwwh.jpg""]""",8ce4d41d7f09b24449d606932fcac0c6,49a965d447e112e4427bb68defadf960,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100,d74d0e50442db1b5542ea58f6b95928b,150ec83b3e4f0528ea92b63a826ec398
,[亲亲]//@用户7472381350会飞的鱼:转发微博 ,非敏感,转发,11/12/2020 0:46,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,普通,黑龙江, ,男,[亲亲]//@用户7472381350会飞的鱼:转发微博 【原微博】 @天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,0,2291,0,0,0,天猫双十一成交总额4982亿,愤怒,其他,"[http://wx4.sinaimg.cn/bmiddle/007pJX2Yly1gklofvizlwj30ku0lido6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007pJX2Yly1gklq0kw22xj30ku1pqwwh.jpg""]""",8ce4d41d7f09b24449d606932fcac0c6,1b6c100cd7b8f4317176a07b4157af67,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100,d74d0e50442db1b5542ea58f6b95928b,150ec83b3e4f0528ea92b63a826ec398
,转发微博 ,敏感,转发,7/2/2020 3:23,@头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??,普通,广东, ,男,转发微博 【原微博】 @头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??,0,49,0,0,0,3人伪造老干妈印章与腾讯签合同,中性,"贵州省,贵州,贵阳,贵阳市","[http://wx3.sinaimg.cn/bmiddle/60718250ly1ggbeuuhy9xj20f40kvdha.jpg""]""",8bb310b834a95fc1e506881fedac5a00,2f780d96be3e7a23f872a9938d740806,7bf5dc5bafe6356f9fd7e92a52093f8e,222dd65f8861d07c776f4310012e6877,7bf5dc5bafe6356f9fd7e92a52093f8e,222dd65f8861d07c776f4310012e6877
,[喵喵]//@用户7472381350会飞的鱼:转发微博 ,非敏感,转发,11/12/2020 0:39,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,普通,黑龙江, ,女,[喵喵]//@用户7472381350会飞的鱼:转发微博 【原微博】 @天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,0,2922,0,0,0,天猫双十一成交总额4982亿,喜悦,其他,"[http://wx4.sinaimg.cn/bmiddle/007pJX2Yly1gklofvizlwj30ku0lido6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007pJX2Yly1gklq0kw22xj30ku1pqwwh.jpg""]""",8ba0d63d5da20300dcb98f54acecd24f,4575d1b6f3f91bdee2c096803b78a910,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100,d74d0e50442db1b5542ea58f6b95928b,150ec83b3e4f0528ea92b63a826ec398
,[哈欠]//@用户7472381350会飞的鱼:转发微博 ,非敏感,转发,11/12/2020 0:36,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,普通,黑龙江,哈尔滨,男,[哈欠]//@用户7472381350会飞的鱼:转发微博 【原微博】 @天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,0,2744,0,0,0,天猫双十一成交总额4982亿,中性,其他,"[http://wx4.sinaimg.cn/bmiddle/007pJX2Yly1gklofvizlwj30ku0lido6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007pJX2Yly1gklq0kw22xj30ku1pqwwh.jpg""]""",8b5d3e02f12aeb5e1eb7cfe82d55b541,26037b55f759cb75bdbbc009db3afb2a,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100,d74d0e50442db1b5542ea58f6b95928b,150ec83b3e4f0528ea92b63a826ec398
,转发微博 ,非敏感,转发,7/1/2020 14:54,@瓜组兔区鹅 #鹅今天中午的辣酱突然就不香了##3人伪造老干妈印章与腾讯签合同#  鹅：今天中午的辣酱突然就不香了，哈哈哈哈哈哈哈哈哈哈哈哈 ??,普通,四川,德阳,女,转发微博 【原微博】 @瓜组兔区鹅 #鹅今天中午的辣酱突然就不香了##3人伪造老干妈印章与腾讯签合同#  鹅：今天中午的辣酱突然就不香了，哈哈哈哈哈哈哈哈哈哈哈哈 ??,0,85,0,0,0,鹅今天中午的辣酱突然就不香了;3人伪造老干妈印章与腾讯签合同,喜悦,其他,"[http://wx1.sinaimg.cn/bmiddle/006WiRmfgy1ggbg8u3gpoj30v90ph14b.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/006WiRmfgy1ggbhpmgvjaj30u00to79i.jpg""]""",88f603e366a100a614713f26bf8283b7,a4e225a66ceaa5b90d0bff85fb685543,0bb94671476bc5417bd2b8cd477385ca,28c9e68bc2f58e7980d8fdfa5096aefd,0bb94671476bc5417bd2b8cd477385ca,28c9e68bc2f58e7980d8fdfa5096aefd
,转发微博 ,敏感,转发,7/2/2020 9:57,@新浪科技 【#警方确认3人伪造老干妈印章与腾讯签合同#】据贵阳警方，3人伪造老干妈印章与腾讯签订合同，已被刑拘；此前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。#腾讯中午的辣椒酱突然不香了#，你怎么看？#3人伪造老干妈印章与腾讯签合同#http://t.cn/A6yhLbYa http://t.cn/A6yhLbSM ??,普通,河南, ,女,转发微博 【原微博】 @新浪科技 【#警方确认3人伪造老干妈印章与腾讯签合同#】据贵阳警方，3人伪造老干妈印章与腾讯签订合同，已被刑拘；此前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。#腾讯中午的辣椒酱突然不香了#，你怎么看？#3人伪造老干妈印章与腾讯签合同#http://t.cn/A6yhLbYa http://t.cn/A6yhLbSM ??,0,23,0,0,0,3人伪造老干妈印章与腾讯签合同;警方确认3人伪造老干妈印章与腾讯签合同;腾讯中午的辣椒酱突然不香了,中性,"贵州省,贵州,贵阳,贵阳市", ,873b44db46300ea44aa8089c60db3905,065939d02760621a444114730846d4de,ed6e5faa15c359430d9e8705e0fe5f32,f2404b35c832258bcf75dbe85b38d27c,ed6e5faa15c359430d9e8705e0fe5f32,f2404b35c832258bcf75dbe85b38d27c
,[中国赞][中国赞][中国赞][给你小心心][给你小心心][给你小心心][给力][给力][给力] ,非敏感,转发,7/1/2020 15:40,@东邪西媚 #3人伪造老干妈印章与腾讯签合同#鹅：今天中午的辣椒酱突然不香了。网友：加点老干妈。话说，鹅这次的傻白甜人设立住了吧[允悲][允悲] ??,普通,江西,新余,男,[中国赞][中国赞][中国赞][给你小心心][给你小心心][给你小心心][给力][给力][给力] 【原微博】 @东邪西媚 #3人伪造老干妈印章与腾讯签合同#鹅：今天中午的辣椒酱突然不香了。网友：加点老干妈。话说，鹅这次的傻白甜人设立住了吧[允悲][允悲] ??,0,103,0,0,0,3人伪造老干妈印章与腾讯签合同,恐惧,其他,"[http://wx4.sinaimg.cn/bmiddle/0068UAKZgy1ggbhqz24rlj30mz0xptch.jpg""&&&&""http://wx3.sinaimg.cn/bmiddle/0068UAKZgy1ggbhlzm3jej30yi10aag7.jpg""]""",86131f7108ea64fe33af8d74bd9a239a,4cf00dc2f360071adb3baa23e180d9bb,a75d7292943e74538b7d8b9404e3233a,4adc64a99ce1aa131f2fddaf80baf367,a75d7292943e74538b7d8b9404e3233a,4adc64a99ce1aa131f2fddaf80baf367
,转发微博 ,敏感,转发,7/2/2020 13:32,@新浪科技 【#警方确认3人伪造老干妈印章与腾讯签合同#】据贵阳警方，3人伪造老干妈印章与腾讯签订合同，已被刑拘；此前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。#腾讯中午的辣椒酱突然不香了#，你怎么看？#3人伪造老干妈印章与腾讯签合同#http://t.cn/A6yhLbYa http://t.cn/A6yhLbSM ??,普通,内蒙古,包头,女,转发微博 【原微博】 @新浪科技 【#警方确认3人伪造老干妈印章与腾讯签合同#】据贵阳警方，3人伪造老干妈印章与腾讯签订合同，已被刑拘；此前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。#腾讯中午的辣椒酱突然不香了#，你怎么看？#3人伪造老干妈印章与腾讯签合同#http://t.cn/A6yhLbYa http://t.cn/A6yhLbSM ??,0,42,0,0,0,3人伪造老干妈印章与腾讯签合同;警方确认3人伪造老干妈印章与腾讯签合同;腾讯中午的辣椒酱突然不香了,中性,"贵州省,贵州,贵阳,贵阳市", ,85854f98ac71cd0221cd539ece745918,72368da7beae9e8eff01a9bee49809f5,ed6e5faa15c359430d9e8705e0fe5f32,f2404b35c832258bcf75dbe85b38d27c,ed6e5faa15c359430d9e8705e0fe5f32,f2404b35c832258bcf75dbe85b38d27c
,转发微博 ,敏感,转发,7/2/2020 8:45,@头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??,普通,北京, ,男,转发微博 【原微博】 @头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??,0,21,0,0,0,3人伪造老干妈印章与腾讯签合同,中性,"贵州省,贵州,贵阳,贵阳市","[http://wx3.sinaimg.cn/bmiddle/60718250ly1ggbeuuhy9xj20f40kvdha.jpg""]""",83d65b2deabce7150c773afabdad1f91,26bf003db90eb80234fa8c2403851530,7bf5dc5bafe6356f9fd7e92a52093f8e,222dd65f8861d07c776f4310012e6877,7bf5dc5bafe6356f9fd7e92a52093f8e,222dd65f8861d07c776f4310012e6877
,//@风闻社区://@赵脱俗: 卧槽…从来没想到这视频每次换套字幕都能这么搞笑，今天这段还有好几处口型都对上了。[笑cry] ,敏感,转发,7/2/2020 9:07,@胜利主义章北海 #没有假期的日日夜夜# 暴躁元首，被迫营业夭寿啦，万亿市值的腾讯被一个萝卜章给骗了，损失上千万。大佬怒了。#视频潜力新星##3人伪造老干妈印章与腾讯签合同# http://t.cn/A6yhd4KL ??,普通,江苏,淮安,男,//@风闻社区://@赵脱俗: 卧槽…从来没想到这视频每次换套字幕都能这么搞笑，今天这段还有好几处口型都对上了。[笑cry] 【原微博】 @胜利主义章北海 #没有假期的日日夜夜# 暴躁元首，被迫营业夭寿啦，万亿市值的腾讯被一个萝卜章给骗了，损失上千万。大佬怒了。#视频潜力新星##3人伪造老干妈印章与腾讯签合同# http://t.cn/A6yhd4KL ??,0,1150,0,0,0,3人伪造老干妈印章与腾讯签合同;视频潜力新星;没有假期的日日夜夜,悲伤,其他, ,833b0be5d1fee61b515b1e3dde7ccf26,912e294d8893b054b3ec5e42c7d85768,dc36dfef97fef3e97dafa6ee97393af9,b53235d982afa1bd4effc2d379302973,44549c5e8be32d475af0a84489881f35,650462dc7cba9f548d61bac5b07fb24c
,[吃瓜]//@用户7472381350会飞的鱼:转发微博 ,非敏感,转发,11/12/2020 0:37,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,普通,黑龙江, ,女,[吃瓜]//@用户7472381350会飞的鱼:转发微博 【原微博】 @天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,0,2915,0,0,0,天猫双十一成交总额4982亿,中性,其他,"[http://wx4.sinaimg.cn/bmiddle/007pJX2Yly1gklofvizlwj30ku0lido6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007pJX2Yly1gklq0kw22xj30ku1pqwwh.jpg""]""",8203b815d1d6b516c19cd860ced5405d,e6f7ee0449ef87902fb0747b5a5e2bb1,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100,d74d0e50442db1b5542ea58f6b95928b,150ec83b3e4f0528ea92b63a826ec398
,[鲜花]//@用户7472381350会飞的鱼:转发微博 ,非敏感,转发,11/12/2020 0:32,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,普通,黑龙江, ,女,[鲜花]//@用户7472381350会飞的鱼:转发微博 【原微博】 @天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,0,2833,0,0,0,天猫双十一成交总额4982亿,喜悦,其他,"[http://wx4.sinaimg.cn/bmiddle/007pJX2Yly1gklofvizlwj30ku0lido6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007pJX2Yly1gklq0kw22xj30ku1pqwwh.jpg""]""",7f6d8f9668178be6eb17f69186411983,aa013a22ae2cab7769fc6f07cd503c17,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100,d74d0e50442db1b5542ea58f6b95928b,150ec83b3e4f0528ea92b63a826ec398
,转发微博 ,敏感,转发,7/1/2020 14:22,@吃瓜姐妹社 #3人伪造老干妈印章与腾讯签合同# 笑死，企鹅肉。鹅真的被骗了，而且他们的目标是为了鹅厂赠送的网络游戏礼包码进行倒卖[允悲]再次感叹！鹅也有今天呐 ??,普通,辽宁,盘锦,女,转发微博 【原微博】 @吃瓜姐妹社 #3人伪造老干妈印章与腾讯签合同# 笑死，企鹅肉。鹅真的被骗了，而且他们的目标是为了鹅厂赠送的网络游戏礼包码进行倒卖[允悲]再次感叹！鹅也有今天呐 ??,0,69,0,0,0,3人伪造老干妈印章与腾讯签合同,中性,其他,"[http://wx4.sinaimg.cn/bmiddle/8ba25d25gy1ggbfpnyjn7j20cg0gtajr.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/8ba25d25gy1ggbfpplnyaj20c40h343a.jpg""]""",7f4df6bd7adb307367fd64b7fd42487f,8a8e4e08e1c493f837ed25719f8b153c,87202a893c19483af5bbcffd4618f5b6,bbd09e90c1f529cbfb7f7bd3e01441fc,87202a893c19483af5bbcffd4618f5b6,bbd09e90c1f529cbfb7f7bd3e01441fc
,[喵喵]//@用户7472381350会飞的鱼:转发微博 ,非敏感,转发,11/12/2020 0:37,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,普通,黑龙江, ,女,[喵喵]//@用户7472381350会飞的鱼:转发微博 【原微博】 @天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,0,2841,0,0,0,天猫双十一成交总额4982亿,喜悦,其他,"[http://wx4.sinaimg.cn/bmiddle/007pJX2Yly1gklofvizlwj30ku0lido6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007pJX2Yly1gklq0kw22xj30ku1pqwwh.jpg""]""",7cc3be1d2da6582c2dc12d0faa1d7ade,1e8bf299ac5d82bf856017a1ce51b532,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100,d74d0e50442db1b5542ea58f6b95928b,150ec83b3e4f0528ea92b63a826ec398
,转发微博 ,敏感,转发,7/2/2020 15:14,@CCTV4 【#央视调查腾讯老干妈诉讼事件#】昨天，贵阳#警方通报3人伪造老干妈印章签合同#；深圳南山区人民法院表示已关注警方通报，合议庭正处理相关问题；老干妈方面表示，腾讯公司是跟骗子签订的合作协议；腾讯回应“以1000瓶老干妈为礼品征求线索”；截至节目播出，腾讯暂未回应是否遇到萝卜章事件…事件的来龙去脉到底如何？看↓ http://t.cn/A6yzNmWO,普通,江苏,南京,女,转发微博 【原微博】 @CCTV4 【#央视调查腾讯老干妈诉讼事件#】昨天，贵阳#警方通报3人伪造老干妈印章签合同#；深圳南山区人民法院表示已关注警方通报，合议庭正处理相关问题；老干妈方面表示，腾讯公司是跟骗子签订的合作协议；腾讯回应“以1000瓶老干妈为礼品征求线索”；截至节目播出，腾讯暂未回应是否遇到萝卜章事件…事件的来龙去脉到底如何？看↓ http://t.cn/A6yzNmWO,0,23,0,0,0,警方通报3人伪造老干妈印章签合同;央视调查腾讯老干妈诉讼事件,愤怒,"广东省,广东,深圳南山,南山区,深圳市,深圳,贵州省,贵州,贵阳,贵阳市", ,7c19cd29d2ba28388bf588f96419901e,b1783a320c7773a3cdf3869b171ac257,9a9d10c65583c5146b57aaaa97c86aa8,06d2f2b13d59e759bddddedf2fc091bd,9a9d10c65583c5146b57aaaa97c86aa8,06d2f2b13d59e759bddddedf2fc091bd
,转发微博 ,敏感,转发,7/1/2020 14:22,@吃瓜姐妹社 #3人伪造老干妈印章与腾讯签合同# 笑死，企鹅肉。鹅真的被骗了，而且他们的目标是为了鹅厂赠送的网络游戏礼包码进行倒卖[允悲]再次感叹！鹅也有今天呐 ??,普通,四川,资阳,男,转发微博 【原微博】 @吃瓜姐妹社 #3人伪造老干妈印章与腾讯签合同# 笑死，企鹅肉。鹅真的被骗了，而且他们的目标是为了鹅厂赠送的网络游戏礼包码进行倒卖[允悲]再次感叹！鹅也有今天呐 ??,0,75,0,0,0,3人伪造老干妈印章与腾讯签合同,中性,其他,"[http://wx4.sinaimg.cn/bmiddle/8ba25d25gy1ggbfpnyjn7j20cg0gtajr.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/8ba25d25gy1ggbfpplnyaj20c40h343a.jpg""]""",7bcbd143c026e1b960ac5fdf6c41f9e0,c76b3dace6e993623f69de1b43456f6b,87202a893c19483af5bbcffd4618f5b6,bbd09e90c1f529cbfb7f7bd3e01441fc,87202a893c19483af5bbcffd4618f5b6,bbd09e90c1f529cbfb7f7bd3e01441fc
,[酷]//@用户7472381350会飞的鱼:转发微博 ,非敏感,转发,11/12/2020 0:28,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,普通,黑龙江, ,女,[酷]//@用户7472381350会飞的鱼:转发微博 【原微博】 @天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,0,3220,0,0,0,天猫双十一成交总额4982亿,喜悦,其他,"[http://wx4.sinaimg.cn/bmiddle/007pJX2Yly1gklofvizlwj30ku0lido6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007pJX2Yly1gklq0kw22xj30ku1pqwwh.jpg""]""",7b3bc6839692c15792d70a1a58516e27,e2afad9fb3b154d5bcb3878a57af8864,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100,d74d0e50442db1b5542ea58f6b95928b,150ec83b3e4f0528ea92b63a826ec398
,转发微博 ,非敏感,转发,11/12/2020 15:28,@电商报 【#天猫双十一总交易额4982亿元#】2020天猫双11全球狂欢季总成交额4982亿人民币，约合美金741亿元。#2020天猫双11狂欢节# #双十一总成交额4982亿# http://t.cn/A6GX35GE ??,普通,河南,驻马店,女,转发微博 【原微博】 @电商报 【#天猫双十一总交易额4982亿元#】2020天猫双11全球狂欢季总成交额4982亿人民币，约合美金741亿元。#2020天猫双11狂欢节# #双十一总成交额4982亿# http://t.cn/A6GX35GE ??,0,318,0,0,0,天猫双十一总交易额4982亿元;2020天猫双11狂欢节;双十一总成交额4982亿,喜悦,其他,"[http://wx4.sinaimg.cn/bmiddle/0028q7fwgy1gklof7kdsfj61400u07wi02.jpg""]""",7a8c6cb3a237d02d5853b295aeef61b8,cc18ce44be89d829e7e778b291ecee3a,868e42347e06d2093cb81bd336415723,98250a211291ac392aeb77def535c888,868e42347e06d2093cb81bd336415723,98250a211291ac392aeb77def535c888
,转发微博 ,敏感,转发,7/2/2020 17:14,@贵州交通广播 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ? http://t.cn/A6yhyl8e ??,普通,广东,广州,女,转发微博 【原微博】 @贵州交通广播 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ? http://t.cn/A6yhyl8e ??,0,0,0,0,0,3人伪造老干妈印章与腾讯签合同,愤怒,"贵州省,贵州,贵阳,贵阳市", ,795f11868b54c0c5fe938bf4e8fd45c7,c912bb696c35865ca821d9cf5486608f,ae76d1b1199c4c67aaa90b309f07eb65,a4c7493299d8bc791094b82799984a1a,ae76d1b1199c4c67aaa90b309f07eb65,a4c7493299d8bc791094b82799984a1a
,[色]//@用户7472381350会飞的鱼:转发微博 ,非敏感,转发,11/12/2020 0:33,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,普通,黑龙江, ,男,[色]//@用户7472381350会飞的鱼:转发微博 【原微博】 @天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,0,681,0,0,0,天猫双十一成交总额4982亿,喜悦,其他,"[http://wx4.sinaimg.cn/bmiddle/007pJX2Yly1gklofvizlwj30ku0lido6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007pJX2Yly1gklq0kw22xj30ku1pqwwh.jpg""]""",79167639a825c5e1ad7ddc9f079ba159,60b5ce51344e3d09f38ce77c066c8198,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100,d74d0e50442db1b5542ea58f6b95928b,150ec83b3e4f0528ea92b63a826ec398
